local,preco,metragem,quartos,garagens,banheiros,bairro
"Rua Cascavel, Boqueirão",619000.0,135.0,3.0,2.0,4.0,17
"Avenida Marechal Floriano Peixoto, Centro",559900.0,63.0,2.0,1.0,2.0,28
"Avenida Silva Jardim, Batel",835000.0,92.0,3.0,2.0,2.0,13
"Xaxim, Curitiba",800000.0,300.0,4.0,6.0,4.0,79
"Cidade Industrial, Curitiba",580000.0,420.0,7.0,8.0,2.0,33
"Rua Álvaro Andrade, Portão",750000.0,85.0,3.0,2.0,2.0,56
"Campo Comprido, Curitiba",266000.0,56.0,3.0,1.0,1.0,23
"Rua João Chaves, Xaxim",429000.0,117.0,2.0,1.0,3.0,79
"Estrada do Ganchinho, Umbara",750000.0,120.0,3.0,2.0,2.0,38
"Rua João Pontoni, Cristo Rei",480000.0,90.0,3.0,1.0,3.0,34
"Rua Professor Assis Gonçalves, ",1024520.0,146.0,3.0,2.0,4.0,-1
"Rua Nhundiaquara, Cajuru",525000.0,165.0,4.0,4.0,3.0,21
"Cristo Rei, Curitiba",1500000.0,196.0,3.0,2.0,6.0,34
"Rua Jeremias Maciel Perretto, Campo Comprido",630000.0,86.0,2.0,2.0,2.0,23
"Rua Jornalista Caio Machado, Santa Quitéria",322600.0,52.0,2.0,1.0,2.0,62
"Rua Cinco de Maio-Dia do Expedicionário, Alto Boqueirão",339900.0,70.0,3.0,2.0,3.0,3
"Avenida Sete de Setembro, Batel",239000.0,42.0,1.0,1.0,1.0,13
"Rua Íris Antônio Campos, Campo Comprido",649000.0,109.0,3.0,2.0,3.0,23
"Rua Bom Jesus de Iguape, Boqueirão",650000.0,95.0,3.0,1.0,1.0,17
"Rua Dom Pedro I, Água Verde",949000.0,147.0,2.0,2.0,1.0,1
"Rua Castro Alves, Batel",390000.0,25.0,1.0,1.0,1.0,13
"Rua Schiller, Cristo Rei",487000.0,73.0,2.0,1.0,2.0,34
"Rua Júlia Wanderley, Bigorrilho",950000.0,193.0,3.0,1.0,4.0,14
"Rua Antônio Escorsin, Santa Felicidade",2000000.0,315.0,4.0,5.0,4.0,61
"Rua José Cadilhe, Água Verde",2200000.0,188.0,4.0,3.0,1.0,1
"Rua Bom Jesus, Juvevê",1297599.0,170.0,2.0,2.0,3.0,46
"Cidade Industrial, Curitiba",580000.0,420.0,7.0,8.0,2.0,33
"Rua Álvaro Andrade, Portão",750000.0,85.0,3.0,2.0,2.0,56
"Avenida do Batel, Batel",1380000.0,285.0,4.0,2.0,5.0,13
"Campo Comprido, Curitiba",266000.0,56.0,3.0,1.0,1.0,23
"Rua Doutor Waldemiro Pereira, Capão Raso",599900.0,82.0,2.0,2.0,2.0,26
"Rua Jornalista Alceu Chichorro, Bairro Alto",560000.0,133.0,4.0,2.0,4.0,10
"Rua Paraíba, Guaíra",490000.0,60.0,2.0,2.0,2.0,40
"Rua Martim Afonso, Bigorrilho",1350000.0,229.0,4.0,2.0,4.0,14
"Rua Nicolau Maeder, Juvevê",3623654.0,225.0,4.0,4.0,6.0,46
"Rua Engenheiro Niepce da Silva, Portão",831000.0,105.0,3.0,2.0,3.0,56
"Rua Francisco Negrão, Água Verde",375000.0,60.0,2.0,1.0,2.0,1
"Rua Professor Assis Gonçalves, ",1024520.0,146.0,3.0,2.0,4.0,-1
"Alameda Doutor Carlos de Carvalho, Centro",720000.0,101.0,2.0,1.0,2.0,28
"Avenida Sete de Setembro, Batel",239000.0,42.0,1.0,1.0,1.0,13
"Rua Sete de Abril, Juvevê",846000.0,177.0,4.0,4.0,2.0,46
"Rua Leon Tolstoi, Lindóia",671000.0,171.0,4.0,3.0,4.0,48
"Rua Carneiro Lobo, Batel",800000.0,114.0,2.0,1.0,3.0,13
"Rua Major Theolindo Ferreira Ribas, Boqueirão",559157.0,105.0,3.0,2.0,3.0,17
"Rua Júlio Xavier Vianna, Cidade Industrial",370000.0,126.0,3.0,2.0,2.0,33
"Rua Morretes, Água Verde",530000.0,98.0,3.0,1.0,3.0,1
"Rua Engenheiros Rebouças, Rebouças",700000.0,132.0,2.0,2.0,2.0,58
"Rua Pará, Água Verde",409392.0,53.0,2.0,1.0,2.0,1
"Mossunguê, Curitiba",927620.0,109.0,3.0,2.0,1.0,50
"Rua Alferes Ângelo Sampaio, Batel",775367.0,64.0,2.0,1.0,2.0,13
"Rua Coronel Amazonas Marcondes, Cabral",882000.0,82.0,2.0,1.0,2.0,19
"Batel, Curitiba",1083023.0,78.0,2.0,1.0,2.0,13
"Rua Alferes Ângelo Sampaio, Bigorrilho",1578260.0,132.0,3.0,2.0,3.0,14
"Alto da Glória, Curitiba",29505776.0,219.0,3.0,3.0,4.0,4
"Boqueirão, Curitiba",750000.0,159.0,3.0,3.0,4.0,17
"Água Verde, Curitiba",1450000.0,155.0,3.0,2.0,4.0,1
"Rua Bruno Filgueira, Batel",1699000.0,188.0,4.0,3.0,4.0,13
"Jardim das Américas, Curitiba",799000.0,125.0,3.0,2.0,4.0,45
"Rua José Merhy, Cabral",559000.0,82.0,3.0,2.0,2.0,19
"Centro, Curitiba",1300000.0,82.0,2.0,1.0,2.0,28
"Rua Rosa Kaint Nadolny, Campo Comprido",704708.0,76.0,2.0,2.0,2.0,23
"Rua Deputado Joaquim José Pedrosa, Cabral",781216.0,85.0,3.0,2.0,1.0,19
"Juvevê, Curitiba",1950000.0,264.0,3.0,2.0,4.0,46
"Avenida Paraná, Cabral",1323000.0,131.0,3.0,2.0,2.0,19
"Juvevê, Curitiba",2960000.0,234.0,3.0,4.0,2.0,46
"Rua Doutor Goulin, Juvevê",1680000.0,129.0,3.0,2.0,3.0,46
"Avenida República Argentina, Portão",339256.0,32.0,1.0,1.0,1.0,56
"São Francisco, Curitiba",721241.0,72.0,2.0,2.0,2.0,65
"Rua Ada Macaggi, Bairro Alto",698000.0,195.0,3.0,4.0,3.0,10
"Avenida Senador Souza Naves, Cristo Rei",901449.0,104.0,3.0,2.0,3.0,34
"Rua Luiz Machuca, Alto Boqueirão",230000.0,50.0,2.0,2.0,2.0,3
"Rua Amazonas, Água Verde",388900.0,56.0,2.0,1.0,1.0,1
"Rua Professor Assis Gonçalves, Água Verde",683000.0,77.0,2.0,2.0,2.0,1
"Avenida Silva Jardim, Água Verde",3881524.0,198.0,3.0,4.0,3.0,1
"Água Verde, Curitiba",648900.0,62.0,3.0,1.0,2.0,1
"Avenida Marechal Humberto de Alencar Castelo Branco, Cristo Rei",795000.0,87.0,3.0,1.0,2.0,34
"Rua Vieira dos Santos, Centro Cívico",1751970.0,161.0,3.0,2.0,4.0,28
"Rodovia BR-116, Bairro Alto",749700.0,120.0,3.0,4.0,3.0,10
"Avenida Visconde de Guarapuava, Batel",976000.0,96.0,3.0,2.0,2.0,13
"Rua Clóvis Beviláqua, Cabral",3200000.0,360.0,4.0,4.0,6.0,19
"Rua Francisco Otto, Bacacheri",2600000.0,673.0,5.0,6.0,7.0,9
"Rua Wanda Wolf, Santa Felicidade",670000.0,120.0,3.0,2.0,3.0,61
"Rua Jaime Balão, Hugo Lange",1550000.0,154.0,3.0,2.0,5.0,42
"Rua Theodoro Makiolka, Santa Cândida",533000.0,104.0,3.0,1.0,3.0,60
"Rua Francisco Balchak, Boa Vista",379449.0,58.0,2.0,1.0,2.0,15
"Rua Alferes Ângelo Sampaio, Champagnat",850000.0,73.0,1.0,1.0,1.0,32
"Rua São Luiz, Cabral",779000.0,86.0,3.0,1.0,2.0,19
"Rua Professor Álvaro Jorge, Vila Izabel",1202841.0,123.0,3.0,2.0,3.0,77
"Rua Rodolfo Bernardelli, Uberaba",599000.0,115.0,3.0,2.0,3.0,75
"Rua Amazonas, Água Verde",398900.0,56.0,2.0,1.0,2.0,1
"Rua Major Heitor Guimarães, Mossunguê",1969000.0,281.0,3.0,4.0,4.0,50
"Rua Coronel Ottoni Maciel, Vila Izabel",741000.0,158.0,3.0,1.0,3.0,77
"Rua Deputado Heitor Alencar Furtado, Ecoville",1400000.0,131.0,3.0,2.0,3.0,35
"Bigorrilho, Curitiba",2233020.0,202.0,3.0,2.0,3.0,14
"Rua Tenente Max Wolf Filho, Água Verde",2590000.0,261.0,5.0,3.0,4.0,1
"Rua Engenheiro João Bley Filho, Pinheirinho",420000.0,100.0,3.0,2.0,1.0,55
"Rua Francisco Rocha, Bigorrilho",1980000.0,281.0,4.0,2.0,5.0,14
"Rua Urbano Lopes, Cristo Rei",1136341.0,109.0,3.0,2.0,3.0,34
"Rua Deputado Joaquim José Pedrosa, Cabral",781216.0,85.0,3.0,2.0,1.0,19
"Rua Padre Agostinho, Champagnat",3450000.0,324.0,3.0,4.0,7.0,32
"Rua General Aristides Athayde Júnior, Bigorrilho",1325000.0,217.0,4.0,2.0,3.0,14
"Portão, Curitiba",18000.0,999.0,7.0,3.0,3.0,56
"Boa Vista, Curitiba",430413.0,76.0,2.0,1.0,1.0,15
"Estrada das Olarias, Atuba",455000.0,97.0,3.0,2.0,3.0,7
"Avenida Nossa Senhora da Luz, Cabral",6958651.0,344.0,4.0,4.0,6.0,19
"Rua Tenente-Coronel Vilagran Cabrita, Boqueirão",656000.0,156.0,3.0,2.0,2.0,17
"Rua Diamantino Lopes de Miranda, Umbara",319900.0,70.0,2.0,3.0,2.0,76
"Rua Canadá, Bacacheri",817063.0,89.0,3.0,2.0,2.0,9
"Avenida Fredolin Wolf, Santa Felicidade",550000.0,65.0,2.0,2.0,2.0,61
"Xaxim, Curitiba",650000.0,146.0,3.0,2.0,4.0,79
"Rua Doutor Waldemiro Pereira, Capão Raso",979900.0,153.0,3.0,2.0,2.0,26
"Parolin, Curitiba",1900000.0,500.0,3.0,7.0,3.0,53
"Juvevê, Curitiba",1153080.0,114.0,2.0,1.0,2.0,46
"Rua Almir Nelson de Almeida, Campo Comprido",157000.0,54.0,2.0,1.0,1.0,23
"Bacacheri, Curitiba",949000.0,188.0,4.0,4.0,4.0,9
"Rua José Cadilhe, Água Verde",1722000.0,193.0,4.0,3.0,4.0,1
"Rua Professor Luiz César, Água Verde",749900.0,84.0,3.0,2.0,3.0,1
"Avenida Iguaçu, Água Verde",942550.0,96.0,2.0,2.0,1.0,1
"Rua Maranhão, Água Verde",879900.0,125.0,3.0,2.0,4.0,1
"Rua Paraíba, Guaíra",1150000.0,257.0,3.0,2.0,4.0,40
"Rua Professora Doracy Cezzarino, Água Verde",1650000.0,244.0,3.0,3.0,5.0,1
"Umbara, Curitiba",780000.0,149.0,3.0,2.0,3.0,76
"Rua Pará, Água Verde",409392.0,53.0,1.0,1.0,2.0,1
"Rua David Tows, Xaxim",1200000.0,165.0,3.0,2.0,5.0,79
"Travessa Percy Withers, Água Verde",2320000.0,188.0,3.0,4.0,5.0,1
"Rua Professor Pedro Viriato Parigot de Souza, Campo Comprido",1160423.0,218.0,4.0,2.0,3.0,23
"Rua Antônio Escorsin, Santa Felicidade",1999000.0,315.0,4.0,4.0,5.0,61
"Cidade Industrial, Curitiba",430000.0,90.0,3.0,2.0,1.0,33
"Avenida Cândido Hartmann, Santa Felicidade",400000.0,58.0,2.0,1.0,2.0,61
"Rua Nardy Müller da Costa, Campo Comprido",4700000.0,751.0,5.0,6.0,7.0,23
"Rua Fernando Munhoz de Souza, Boqueirão",425000.0,90.0,3.0,4.0,2.0,17
"Rua Guglielmo Marconi, Bairro Alto",800000.0,300.0,5.0,5.0,3.0,10
"Mossunguê, Curitiba",882960.0,102.0,3.0,2.0,1.0,50
"Rua Bengali, São Braz",650000.0,260.0,3.0,5.0,4.0,64
"Rua Pará, Água Verde",1600000.0,398.0,5.0,5.0,6.0,1
"Rua Guararapes, Vila Izabel",950000.0,103.0,3.0,2.0,1.0,77
"Cajuru, Curitiba",340000.0,64.0,3.0,1.0,2.0,21
"Santa Felicidade, Curitiba",690000.0,180.0,3.0,2.0,3.0,61
"Rua Professor Domingos Lukaszewiczs, Fanny",635000.0,165.0,4.0,2.0,3.0,36
"Rua Waldemiro Ry, Novo Mundo",359000.0,74.0,3.0,1.0,2.0,51
"Rua Ferdinando Patitucci, Tatuquara",180000.0,37.0,2.0,1.0,1.0,73
"Uberaba, Curitiba",279000.0,150.0,3.0,2.0,1.0,75
"Abranches, Curitiba",650000.0,135.0,3.0,4.0,3.0,0
"Rua Doutor Bley Zornig, Boqueirão",580000.0,112.0,3.0,2.0,3.0,17
"Rua Alferes Ângelo Sampaio, Batel",2012000.0,151.0,3.0,3.0,1.0,13
"Rua Gerhard Heinrichs, Xaxim",264900.0,64.0,2.0,1.0,1.0,79
"Rua Francisco Raitani, Capão Raso",289000.0,57.0,2.0,1.0,1.0,26
"Água Verde, Curitiba",511910.0,34.0,2.0,1.0,1.0,1
"Rua Dona Alice Tibiriçá, Bigorrilho",1920451.0,132.0,3.0,3.0,5.0,14
"Rua Antônio Parolin Júnior, Parolin",423000.0,83.0,3.0,1.0,3.0,53
"Rua Nestor Victor, Água Verde",499000.0,96.0,3.0,1.0,3.0,1
"Rua Capitão José Maria Sobrinho, Fanny",798400.0,200.0,4.0,3.0,4.0,36
"Rua Mariano Torres, Centro",1193000.0,107.0,3.0,1.0,2.0,28
"Rua Dom Pedro I, Água Verde",999650.0,88.0,2.0,2.0,2.0,1
"Rua dos Pioneiros, Sitio Cercado",550000.0,117.0,3.0,2.0,3.0,70
"Xaxim, Curitiba",260000.0,71.0,3.0,1.0,1.0,79
"Rua Maranhão, Água Verde",629410.0,104.0,2.0,1.0,3.0,1
"Rua Ângelo Cúnico, Abranches",820000.0,202.0,3.0,3.0,2.0,0
"Rua Acelino Grande, Santa Felicidade",2189000.0,243.0,4.0,4.0,6.0,61
"São Lourenço, Curitiba",5600000.0,670.0,5.0,4.0,7.0,67
"Rua Eunice Weaver, Campo Comprido",680000.0,160.0,3.0,2.0,3.0,23
"Rua Guaratuba, Ahú",1720000.0,150.0,3.0,3.0,2.0,2
"Rua Carolina Castelli, Novo Mundo",229900.0,44.0,2.0,1.0,1.0,51
"Centro, Curitiba",210000.0,35.0,1.0,1.0,1.0,28
"Rua João Alencar Guimarães, Campo Comprido",465000.0,76.0,3.0,1.0,2.0,23
"Rua Doutor Bley Zornig, Boqueirão",580000.0,112.0,3.0,2.0,3.0,17
"Portão, Curitiba",360410.0,61.0,3.0,1.0,2.0,56
"Rua do Herval, Cristo Rei",1205630.0,159.0,3.0,3.0,2.0,34
"Rua Padre Agostinho, Bigorrilho",860000.0,157.0,4.0,2.0,5.0,14
"Rua Professor Ulisses Vieira, Vila Izabel",569150.0,68.0,2.0,1.0,1.0,77
"Avenida República Argentina, Portão",640000.0,87.0,3.0,2.0,2.0,56
"Rua Capitão João Zaleski, Lindóia",635000.0,126.0,3.0,1.0,2.0,48
"Rua Professor Guido Straube, Água Verde",1000000.0,97.0,3.0,1.0,2.0,1
"Rua Urbano Lopes, Jardim Botânico",1390000.0,150.0,3.0,3.0,4.0,43
"Cristo Rei, Curitiba",892881.0,103.0,3.0,2.0,2.0,34
"Rua Rosa Kaint Nadolny, Campo Comprido",1867844.0,142.0,3.0,2.0,3.0,23
"Rua Íris Antônio Campos, Campo Comprido",680000.0,109.0,3.0,2.0,2.0,23
"Rua Desembargador Lauro Sodré Lopes, Portão",1499999.0,500.0,4.0,3.0,3.0,56
"Cidade Industrial, Curitiba",240000.0,67.0,2.0,1.0,1.0,33
"Rua Gerhard Heinrichs, Xaxim",264900.0,64.0,2.0,1.0,1.0,79
"Água Verde, Curitiba",511910.0,34.0,2.0,1.0,1.0,1
"Rua Antônio Parolin Júnior, Parolin",423000.0,83.0,3.0,1.0,3.0,53
"Rua José Tomasi, Santa Felicidade",1405196.0,221.0,3.0,2.0,4.0,61
"Rua Nestor Victor, Água Verde",499000.0,96.0,3.0,1.0,3.0,1
"Rua Capitão José Maria Sobrinho, Fanny",798400.0,200.0,4.0,3.0,4.0,36
"Xaxim, Curitiba",600000.0,220.0,3.0,2.0,3.0,79
"Rua Vítor Stec, Xaxim",649000.0,115.0,3.0,2.0,2.0,79
"Rua Simão Guebur, Uberaba",515000.0,180.0,3.0,2.0,3.0,75
"Rua Dom Pedro I, Água Verde",1291000.0,116.0,3.0,3.0,3.0,1
"Rua dos Pioneiros, Sitio Cercado",550000.0,117.0,3.0,2.0,3.0,70
"Xaxim, Curitiba",920000.0,306.0,5.0,4.0,1.0,79
"Rua Jerônimo Durski, Bigorrilho",622794.0,68.0,2.0,1.0,2.0,14
"Rua Desembargador Otávio do Amaral, Bigorrilho",701205.0,72.0,2.0,1.0,2.0,14
"Rua Coronel Dulcídio, Água Verde",465000.0,95.0,3.0,2.0,2.0,1
"Rua Doutor Goulin, Juvevê",1790000.0,169.0,3.0,3.0,5.0,46
"Centro, Curitiba",290000.0,36.0,1.0,1.0,1.0,28
"Rua Alferes Ângelo Sampaio, Batel",2220000.0,151.0,3.0,3.0,4.0,13
"Rua Deputado Heitor Alencar Furtado, Ecoville",3200000.0,373.0,4.0,4.0,6.0,35
"Ahú, Curitiba",3700000.0,358.0,4.0,4.0,6.0,2
"Avenida Winston Churchill, Capão Raso",420000.0,70.0,2.0,2.0,2.0,26
"Boa Vista, Curitiba",1086224.0,200.0,2.0,2.0,3.0,15
"Rua Nova América, Campo Comprido",805000.0,182.0,3.0,4.0,4.0,23
"Rua João Tokarski, Campo Comprido",148000.0,36.0,2.0,1.0,1.0,23
"Rua Eduardo Laffitte, São Lourenço",919000.0,206.0,3.0,3.0,4.0,67
"Avenida Nossa Senhora da Luz, Cabral",5735971.0,534.0,3.0,4.0,6.0,19
"Água Verde, Curitiba",530000.0,84.0,3.0,2.0,2.0,1
"Rua Vítor Stec, Xaxim",649000.0,115.0,3.0,2.0,2.0,79
"Rua Dom Pedro I, Água Verde",1291000.0,116.0,3.0,3.0,3.0,1
"Rua Ângelo Zeni, Bom Retiro",1024589.0,168.0,3.0,1.0,2.0,16
"Rua José Bajerski, Abranches",479000.0,92.0,3.0,2.0,3.0,0
"Rua Presidente Carlos Cavalcanti, São Francisco",436375.0,43.0,1.0,1.0,2.0,65
"Rua Alcides Mauro, Uberaba",679990.0,165.0,4.0,3.0,4.0,75
"Rua Maranhão, Água Verde",629410.0,104.0,2.0,1.0,3.0,1
"Rua Nunes Machado, Centro",850000.0,76.0,2.0,2.0,2.0,28
"Rua Cid Marcondes de Albuquerque, Pinheirinho",1530000.0,242.0,3.0,4.0,4.0,55
"Rua Carneiro Lobo, Água Verde",780000.0,120.0,3.0,1.0,3.0,1
"Rua João Lemos dos Santos, Pinheirinho",610000.0,180.0,2.0,3.0,2.0,55
"Rua Euclides da Cunha, Bigorrilho",3733317.0,217.0,2.0,3.0,1.0,14
"Rua Antônio Escorsin, Santa Felicidade",2000000.0,315.0,4.0,5.0,4.0,61
"Rua Marechal Mallet, Ahú",440000.0,83.0,3.0,1.0,3.0,2
"Rua José Cadilhe, Água Verde",2200000.0,188.0,4.0,3.0,1.0,1
"Rua Bom Jesus, Juvevê",1297599.0,170.0,2.0,2.0,3.0,46
"Avenida Prefeito Maurício Fruet, Cajuru",1090000.0,192.0,3.0,4.0,3.0,21
"Rua Vereador Antônio dos Reis Cavalheiro, Cabral",2514000.0,240.0,3.0,3.0,5.0,19
"Rua Apolônio de Tiana, Santa Cândida",990000.0,154.0,4.0,2.0,2.0,60
"Rua Doutor Waldemiro Pereira, Capão Raso",599900.0,82.0,2.0,2.0,2.0,26
"Rua Jornalista Alceu Chichorro, Bairro Alto",560000.0,133.0,4.0,2.0,4.0,10
"Rua Martim Afonso, Bigorrilho",1350000.0,229.0,4.0,2.0,4.0,14
"Rua Nicolau Maeder, Juvevê",3623654.0,225.0,4.0,4.0,6.0,46
"Rua Vicente Ciccarino, Boa Vista",599900.0,89.0,3.0,1.0,3.0,15
"Rua Engenheiro Niepce da Silva, Portão",831000.0,105.0,3.0,2.0,3.0,56
"Alameda Doutor Carlos de Carvalho, Centro",720000.0,101.0,2.0,1.0,2.0,28
"Rua Nhundiaquara, Cajuru",525000.0,165.0,4.0,4.0,3.0,21
"Rua Professor Orlando Alves Chaves, Portão",1790000.0,290.0,4.0,6.0,2.0,56
"Rua Schiller, Cristo Rei",433000.0,86.0,3.0,1.0,1.0,34
"Rua Paraíba, Guaíra",189000.0,42.0,1.0,1.0,1.0,40
"Rua Almirante Gonçalves, Rebouças",888000.0,267.0,4.0,4.0,3.0,58
"Rua Frei Eurico de Mello, Cidade Industrial",230000.0,58.0,3.0,1.0,1.0,33
"Santa Felicidade, Curitiba",620000.0,140.0,3.0,2.0,4.0,61
"Vila Izabel, Curitiba",1783516.0,141.0,3.0,3.0,1.0,77
"Rua Fernando de Noronha, Santa Cândida",580000.0,119.0,5.0,3.0,1.0,60
"Rebouças, Curitiba",254900.0,31.0,1.0,1.0,1.0,58
"Rua David Bodziak, Cachoeira",128000.0,50.0,2.0,1.0,1.0,20
"Rua José Raksa, Capão Raso",590000.0,116.0,3.0,2.0,2.0,26
"Campo Comprido, Curitiba",1490000.0,240.0,3.0,3.0,5.0,23
"Mercês, Curitiba",1175000.0,91.0,2.0,3.0,3.0,49
"Rua Justo Manfron, Santa Felicidade",237350.0,48.0,2.0,1.0,1.0,61
"Rua Manoel Eufrásio, Juvevê",1735000.0,127.0,3.0,3.0,4.0,46
"Rua Bom Jesus, Juvevê",1968979.0,253.0,3.0,2.0,3.0,46
"Ecoville, Curitiba",5103000.0,305.0,4.0,3.0,5.0,35
"Água Verde, Curitiba",2590000.0,309.0,3.0,3.0,4.0,1
"Rua Alberto Folloni, Ahú",6841864.0,348.0,4.0,4.0,6.0,2
"Rua Ubaldino do Amaral, Alto da Rua XV",800000.0,89.0,3.0,2.0,3.0,6
"Rua Reinaldino Schaffenberg de Quadros, Alto da Rua XV",1201783.0,102.0,3.0,2.0,3.0,6
"Rua Maria Gabardo Mendes, Portão",850000.0,195.0,4.0,4.0,4.0,56
"Rua Rolando Salin Zappa Mansur, Cachoeira",585000.0,152.0,3.0,3.0,3.0,20
"Rua Maria Clara, Alto da Glória",1090000.0,98.0,3.0,2.0,2.0,4
"Rua Marquês do Paraná, Água Verde",984005.0,91.0,2.0,2.0,3.0,1
"Batel, Curitiba",570000.0,124.0,3.0,1.0,3.0,13
"Batel, Curitiba",1200000.0,170.0,3.0,3.0,5.0,13
"Cabral, Curitiba",749493.0,88.0,2.0,1.0,2.0,19
"Água Verde, Curitiba",2590000.0,309.0,5.0,3.0,5.0,1
"Rua Desembargador Otávio do Amaral, Bigorrilho",1124057.0,89.0,2.0,2.0,2.0,14
"Rua Coronel Amazonas Marcondes, Cabral",873220.0,82.0,2.0,1.0,2.0,19
"Bigorrilho, Curitiba",778000.0,70.0,2.0,1.0,2.0,14
"Cidade Industrial, Curitiba",599000.0,69.0,2.0,1.0,2.0,33
"Estrada de Santa Cândida, Santa Cândida",270000.0,60.0,3.0,2.0,2.0,60
"Rua Martim Afonso, Bigorrilho",2451100.0,181.0,3.0,4.0,4.0,14
"Alto Boqueirão, Curitiba",2200000.0,573.0,3.0,4.0,2.0,3
"Rua Pedro Américo, Novo Mundo",300000.0,66.0,2.0,1.0,1.0,51
"Rua Professor Ewaldo Schiebler, Jardim Social",980000.0,200.0,3.0,1.0,1.0,44
"Avenida Nossa Senhora Aparecida, Seminário",408990.0,52.0,2.0,1.0,2.0,69
"Avenida Vicente Machado, Batel",1323559.0,78.0,2.0,1.0,2.0,13
"Rua Vital Brasil, Água Verde",715000.0,88.0,3.0,2.0,2.0,1
"Rua Coronel Ottoni Maciel, Vila Izabel",842000.0,90.0,3.0,2.0,3.0,77
"Rua Eurides Maciel de Almeida, Uberaba",890000.0,192.0,3.0,7.0,6.0,75
"Rua Simão Brante, Uberaba",560000.0,110.0,3.0,1.0,2.0,75
"Rua Lory Lunardon, Taboão",1700000.0,380.0,2.0,4.0,3.0,71
"Uberaba, Curitiba",580000.0,130.0,3.0,2.0,3.0,75
"Rua Marumby, Campo Comprido",748000.0,94.0,3.0,1.0,4.0,23
"Bigorrilho, Curitiba",3150000.0,347.0,3.0,4.0,6.0,14
"Rua Madame Curie, Pinheirinho",600000.0,140.0,3.0,4.0,3.0,55
"Rua Professor Pedro Viriato Parigot de Souza, Mossunguê",3408708.0,227.0,3.0,4.0,4.0,50
"Uberaba, Curitiba",550000.0,130.0,3.0,3.0,1.0,75
"Água Verde, Curitiba",590000.0,91.0,3.0,1.0,2.0,1
"Rua Francisco Raitani, Capão Raso",289000.0,57.0,2.0,1.0,1.0,26
"Travessa Rafael Francisco Greca, Água Verde",505098.0,48.0,1.0,1.0,1.0,1
"Cristo Rei, Curitiba",773000.0,87.0,2.0,1.0,1.0,34
"Rua Lamartine Babo, Xaxim",930000.0,293.0,4.0,8.0,4.0,79
"Novo Mundo, Curitiba",383462.0,62.0,2.0,1.0,2.0,51
"Rua José Benedito Cottolengo, Campo Comprido",1690000.0,307.0,4.0,4.0,3.0,23
"Rua Parnaíba, São Francisco",1049000.0,182.0,3.0,1.0,3.0,65
"Rua João Angely, Jardim Social",2030000.0,378.0,4.0,4.0,4.0,44
"Rua David Bodziak, Cachoeira",139990.0,45.0,2.0,1.0,1.0,20
"Avenida Presidente Getúlio Vargas, Vila Izabel",538600.0,62.0,2.0,1.0,2.0,77
"Rua Vereador Garcia Rodrigues Velho, Cabral",6500000.0,401.0,4.0,6.0,6.0,19
"Xaxim, Curitiba",850000.0,150.0,3.0,2.0,3.0,79
"Rua Thereza Fontana Alves, Capão Raso",1390000.0,300.0,5.0,4.0,6.0,26
"Rua André Ferreira Camargo, Xaxim",690000.0,155.0,3.0,3.0,3.0,79
"Rua Renato Polatti, Campo Comprido",280000.0,70.0,3.0,1.0,2.0,23
"Rua Santo Amaro, Água Verde",1190000.0,452.0,3.0,4.0,5.0,1
"Rua Manoel Eufrásio, Juvevê",1654330.0,132.0,3.0,3.0,4.0,46
"Cabral, Curitiba",690000.0,77.0,3.0,1.0,2.0,19
"Rua Maria Clara, Alto da Glória",1242500.0,75.0,3.0,2.0,2.0,4
"Rua Flávio Dallegrave, Boa Vista",800000.0,186.0,3.0,2.0,3.0,15
"Rua Florisval Lançoni, Tarumã",1200000.0,273.0,3.0,3.0,3.0,72
"Rua Vereador Garcia Rodrigues Velho, Cabral",6520505.0,315.0,3.0,4.0,3.0,19
"Avenida Visconde de Guarapuava, Batel",750000.0,150.0,3.0,1.0,3.0,13
"Campo Comprido, Curitiba",6800000.0,722.0,4.0,4.0,6.0,23
"Rua Clóvis Beviláqua Sobrinho, Uberaba",770000.0,141.0,3.0,2.0,3.0,75
"Uberaba, Curitiba",550000.0,130.0,3.0,3.0,1.0,75
"Rua Coronel José Carvalho de Oliveira, Uberaba",510000.0,134.0,3.0,2.0,4.0,75
"Rua Paulo Gorski, Mossunguê",489000.0,85.0,3.0,2.0,2.0,50
"Rua La Salle, Pinheirinho",450000.0,90.0,2.0,2.0,3.0,55
"Rua Alberto Heyn, Uberaba",549720.0,130.0,3.0,2.0,2.0,75
"Água Verde, Curitiba",607440.0,74.0,2.0,1.0,2.0,1
"Rua Lima Barreto, Jardim das Américas",760000.0,125.0,3.0,2.0,3.0,45
"Uberaba, Curitiba",430000.0,95.0,3.0,2.0,1.0,75
"Pinheirinho, Curitiba",980000.0,211.0,3.0,4.0,4.0,55
"Água Verde, Curitiba",1132600.0,162.0,3.0,2.0,1.0,1
"Rua Alberto Heyn, Uberaba",549900.0,130.0,3.0,2.0,4.0,75
"Novo Mundo, Curitiba",383462.0,62.0,2.0,1.0,2.0,51
"Rua Alferes Ângelo Sampaio, Batel",750000.0,114.0,3.0,2.0,4.0,13
"Avenida dos Estados, Água Verde",230000.0,25.0,1.0,1.0,1.0,1
"Travessa Percy Withers, Água Verde",4400000.0,497.0,4.0,3.0,6.0,1
"Rua Jorge de Poli, Xaxim",830500.0,151.0,3.0,1.0,2.0,79
